pax,group,condition,session,trial,rt
sub-test027,test,A,T1,i19,795.1339510630329
sub-test027,test,A,T1,i20,792.1339510630329
sub-control027,control,B,T1,i1,918.5709279971576
sub-control027,control,B,T1,i2,915.5709279971576
sub-control027,control,B,T1,i3,918.5709279971576
sub-control027,control,B,T1,i4,917.5709279971576
sub-control027,control,B,T1,i5,918.5709279971576
sub-control027,control,B,T1,i6,915.5709279971576
sub-control027,control,B,T1,i7,916.5709279971576
sub-control027,control,B,T1,i8,919.5709279971576
sub-control027,control,B,T1,i9,920.5709279971576
sub-control027,control,B,T1,i10,916.5709279971576
sub-control027,control,B,T1,i11,918.5709279971576
sub-control027,control,B,T1,i12,917.5709279971576
sub-control027,control,B,T1,i13,923.5709279971576
sub-control027,control,B,T1,i14,916.5709279971576
sub-control027,control,B,T1,i15,917.5709279971576
sub-control027,control,B,T1,i16,916.5709279971576
sub-control027,control,B,T1,i17,918.5709279971576
sub-control027,control,B,T1,i18,918.5709279971576
sub-control027,control,B,T1,i19,919.5709279971576
sub-control027,control,B,T1,i20,916.5709279971576
sub-test027,test,B,T1,i1,777.2565542124829
sub-test027,test,B,T1,i2,774.2565542124829
sub-test027,test,B,T1,i3,777.2565542124829
sub-test027,test,B,T1,i4,776.2565542124829
sub-test027,test,B,T1,i5,777.2565542124829
sub-test027,test,B,T1,i6,774.2565542124829
sub-test027,test,B,T1,i7,775.2565542124829
sub-test027,test,B,T1,i8,778.2565542124829
sub-test027,test,B,T1,i9,779.2565542124829
sub-test027,test,B,T1,i10,775.2565542124829
sub-test027,test,B,T1,i11,777.2565542124829
sub-test027,test,B,T1,i12,776.2565542124829
sub-test027,test,B,T1,i13,782.2565542124829
sub-test027,test,B,T1,i14,775.2565542124829
sub-test027,test,B,T1,i15,776.2565542124829
sub-test027,test,B,T1,i16,775.2565542124829
sub-test027,test,B,T1,i17,777.2565542124829
sub-test027,test,B,T1,i18,777.2565542124829
sub-test027,test,B,T1,i19,778.2565542124829
sub-test027,test,B,T1,i20,775.2565542124829
sub-control028,control,A,T0,i1,877.0242695623282
sub-control028,control,A,T0,i2,874.0242695623282
sub-control028,control,A,T0,i3,877.0242695623282
sub-control028,control,A,T0,i4,876.0242695623282
sub-control028,control,A,T0,i5,877.0242695623282
sub-control028,control,A,T0,i6,874.0242695623282
sub-control028,control,A,T0,i7,875.0242695623282
sub-control028,control,A,T0,i8,878.0242695623282
sub-control028,control,A,T0,i9,879.0242695623282
sub-control028,control,A,T0,i10,875.0242695623282
sub-control028,control,A,T0,i11,877.0242695623282
sub-control028,control,A,T0,i12,876.0242695623282
sub-control028,control,A,T0,i13,882.0242695623282
sub-control028,control,A,T0,i14,875.0242695623282
sub-control028,control,A,T0,i15,876.0242695623282
sub-control028,control,A,T0,i16,875.0242695623282
sub-control028,control,A,T0,i17,877.0242695623282
sub-control028,control,A,T0,i18,877.0242695623282
sub-control028,control,A,T0,i19,878.0242695623282
sub-control028,control,A,T0,i20,875.0242695623282
sub-control028,control,B,T0,i1,989.3578659610523
sub-control028,control,B,T0,i2,986.3578659610523
sub-control028,control,B,T0,i3,989.3578659610523
sub-control028,control,B,T0,i4,988.3578659610523
sub-control028,control,B,T0,i5,989.3578659610523
sub-control028,control,B,T0,i6,986.3578659610523
sub-control028,control,B,T0,i7,987.3578659610523
sub-control028,control,B,T0,i8,990.3578659610523
sub-control028,control,B,T0,i9,991.3578659610523
sub-control028,control,B,T0,i10,987.3578659610523
sub-control028,control,B,T0,i11,989.3578659610523
sub-control028,control,B,T0,i12,988.3578659610523
sub-control028,control,B,T0,i13,994.3578659610523
sub-control028,control,B,T0,i14,987.3578659610523
sub-control028,control,B,T0,i15,988.3578659610523
sub-control028,control,B,T0,i16,987.3578659610523
sub-control028,control,B,T0,i17,989.3578659610523
sub-control028,control,B,T0,i18,989.3578659610523
sub-control028,control,B,T0,i19,990.3578659610523
sub-control028,control,B,T0,i20,987.3578659610523
sub-test028,test,A,T0,i1,899.4453877251723
sub-test028,test,A,T0,i2,896.4453877251723
sub-test028,test,A,T0,i3,899.4453877251723
sub-test028,test,A,T0,i4,898.4453877251723
sub-test028,test,A,T0,i5,899.4453877251723
sub-test028,test,A,T0,i6,896.4453877251723
sub-test028,test,A,T0,i7,897.4453877251723
sub-test028,test,A,T0,i8,900.4453877251723
sub-test028,test,A,T0,i9,901.4453877251723
sub-test028,test,A,T0,i10,897.4453877251723
sub-test028,test,A,T0,i11,899.4453877251723
sub-test028,test,A,T0,i12,898.4453877251723
sub-test028,test,A,T0,i13,904.4453877251723
sub-test028,test,A,T0,i14,897.4453877251723
sub-test028,test,A,T0,i15,898.4453877251723
sub-test028,test,A,T0,i16,897.4453877251723
sub-test028,test,A,T0,i17,899.4453877251723
sub-test028,test,A,T0,i18,899.4453877251723
sub-test028,test,A,T0,i19,900.4453877251723
sub-test028,test,A,T0,i20,897.4453877251723
sub-test028,test,B,T0,i1,1016.5758594762274
sub-test028,test,B,T0,i2,1013.5758594762274
sub-test028,test,B,T0,i3,1016.5758594762274
sub-test028,test,B,T0,i4,1015.5758594762274
sub-test028,test,B,T0,i5,1016.5758594762274
sub-test028,test,B,T0,i6,1013.5758594762274
sub-test028,test,B,T0,i7,1014.5758594762274
sub-test028,test,B,T0,i8,1017.5758594762274
sub-test028,test,B,T0,i9,1018.5758594762274
sub-test028,test,B,T0,i10,1014.5758594762274
sub-test028,test,B,T0,i11,1016.5758594762274
sub-test028,test,B,T0,i12,1015.5758594762274
sub-test028,test,B,T0,i13,1021.5758594762274
sub-test028,test,B,T0,i14,1014.5758594762274
sub-test028,test,B,T0,i15,1015.5758594762274
sub-test028,test,B,T0,i16,1014.5758594762274
sub-test028,test,B,T0,i17,1016.5758594762274
sub-test028,test,B,T0,i18,1016.5758594762274
sub-test028,test,B,T0,i19,1017.5758594762274
sub-test028,test,B,T0,i20,1014.5758594762274
sub-control028,control,A,T1,i1,796.5194488135387
sub-control028,control,A,T1,i2,793.5194488135387
sub-control028,control,A,T1,i3,796.5194488135387
sub-control028,control,A,T1,i4,795.5194488135387
sub-control028,control,A,T1,i5,796.5194488135387
sub-control028,control,A,T1,i6,793.5194488135387
sub-control028,control,A,T1,i7,794.5194488135387
sub-control028,control,A,T1,i8,797.5194488135387
sub-control028,control,A,T1,i9,798.5194488135387
sub-control028,control,A,T1,i10,794.5194488135387
sub-control028,control,A,T1,i11,796.5194488135387
sub-control028,control,A,T1,i12,795.5194488135387
sub-control028,control,A,T1,i13,801.5194488135387
sub-control028,control,A,T1,i14,794.5194488135387
sub-control028,control,A,T1,i15,795.5194488135387
sub-control028,control,A,T1,i16,794.5194488135387
sub-control028,control,A,T1,i17,796.5194488135387
sub-control028,control,A,T1,i18,796.5194488135387
sub-control028,control,A,T1,i19,797.5194488135387
sub-control028,control,A,T1,i20,794.5194488135387
sub-test028,test,A,T1,i1,821.9461965768791
sub-test028,test,A,T1,i2,818.9461965768791
sub-test028,test,A,T1,i3,821.9461965768791
sub-test028,test,A,T1,i4,820.9461965768791
sub-test028,test,A,T1,i5,821.9461965768791
sub-test028,test,A,T1,i6,818.9461965768791
sub-test028,test,A,T1,i7,819.9461965768791
sub-test028,test,A,T1,i8,822.9461965768791
sub-test028,test,A,T1,i9,823.9461965768791
sub-test028,test,A,T1,i10,819.9461965768791
sub-test028,test,A,T1,i11,821.9461965768791
sub-test028,test,A,T1,i12,820.9461965768791
sub-test028,test,A,T1,i13,826.9461965768791
sub-test028,test,A,T1,i14,819.9461965768791
sub-test028,test,A,T1,i15,820.9461965768791
sub-test028,test,A,T1,i16,819.9461965768791
sub-test028,test,A,T1,i17,821.9461965768791
sub-test028,test,A,T1,i18,821.9461965768791
sub-test028,test,A,T1,i19,822.9461965768791
sub-test028,test,A,T1,i20,819.9461965768791
sub-control028,control,B,T1,i1,918.8769449514518
sub-control028,control,B,T1,i2,915.8769449514518
sub-control028,control,B,T1,i3,918.8769449514518
sub-control028,control,B,T1,i4,917.8769449514518
sub-control028,control,B,T1,i5,918.8769449514518
sub-control028,control,B,T1,i6,915.8769449514518
sub-control028,control,B,T1,i7,916.8769449514518
sub-control028,control,B,T1,i8,919.8769449514518
sub-control028,control,B,T1,i9,920.8769449514518
sub-control028,control,B,T1,i10,916.8769449514518
sub-control028,control,B,T1,i11,918.8769449514518
sub-control028,control,B,T1,i12,917.8769449514518
sub-control028,control,B,T1,i13,923.8769449514518
sub-control028,control,B,T1,i14,916.8769449514518
sub-control028,control,B,T1,i15,917.8769449514518
sub-control028,control,B,T1,i16,916.8769449514518
sub-control028,control,B,T1,i17,918.8769449514518
sub-control028,control,B,T1,i18,918.8769449514518
sub-control028,control,B,T1,i19,919.8769449514518
sub-control028,control,B,T1,i20,916.8769449514518
sub-test028,test,B,T1,i1,811.6998984784199
sub-test028,test,B,T1,i2,808.6998984784199
sub-test028,test,B,T1,i3,811.6998984784199
sub-test028,test,B,T1,i4,810.6998984784199
sub-test028,test,B,T1,i5,811.6998984784199
sub-test028,test,B,T1,i6,808.6998984784199
sub-test028,test,B,T1,i7,809.6998984784199
sub-test028,test,B,T1,i8,812.6998984784199
sub-test028,test,B,T1,i9,813.6998984784199
sub-test028,test,B,T1,i10,809.6998984784199
sub-test028,test,B,T1,i11,811.6998984784199
sub-test028,test,B,T1,i12,810.6998984784199
sub-test028,test,B,T1,i13,816.6998984784199
sub-test028,test,B,T1,i14,809.6998984784199
sub-test028,test,B,T1,i15,810.6998984784199
sub-test028,test,B,T1,i16,809.6998984784199
sub-test028,test,B,T1,i17,811.6998984784199
sub-test028,test,B,T1,i18,811.6998984784199
sub-test028,test,B,T1,i19,812.6998984784199
sub-test028,test,B,T1,i20,809.6998984784199
sub-control029,control,A,T0,i1,877.5629484650157
sub-control029,control,A,T0,i2,874.5629484650157
sub-control029,control,A,T0,i3,877.5629484650157
sub-control029,control,A,T0,i4,876.5629484650157
sub-control029,control,A,T0,i5,877.5629484650157
sub-control029,control,A,T0,i6,874.5629484650157
sub-control029,control,A,T0,i7,875.5629484650157
sub-control029,control,A,T0,i8,878.5629484650157
sub-control029,control,A,T0,i9,879.5629484650157
sub-control029,control,A,T0,i10,875.5629484650157
sub-control029,control,A,T0,i11,877.5629484650157
sub-control029,control,A,T0,i12,876.5629484650157
sub-control029,control,A,T0,i13,882.5629484650157
sub-control029,control,A,T0,i14,875.5629484650157
sub-control029,control,A,T0,i15,876.5629484650157
sub-control029,control,A,T0,i16,875.5629484650157
sub-control029,control,A,T0,i17,877.5629484650157
sub-control029,control,A,T0,i18,877.5629484650157
sub-control029,control,A,T0,i19,878.5629484650157
sub-control029,control,A,T0,i20,875.5629484650157
sub-control029,control,B,T0,i1,974.8200160754691
sub-control029,control,B,T0,i2,971.8200160754691
sub-control029,control,B,T0,i3,974.8200160754691
sub-control029,control,B,T0,i4,973.8200160754691
sub-control029,control,B,T0,i5,974.8200160754691
sub-control029,control,B,T0,i6,971.8200160754691
sub-control029,control,B,T0,i7,972.8200160754691
sub-control029,control,B,T0,i8,975.8200160754691
sub-control029,control,B,T0,i9,976.8200160754691
sub-control029,control,B,T0,i10,972.8200160754691
sub-control029,control,B,T0,i11,974.8200160754691
sub-control029,control,B,T0,i12,973.8200160754691
sub-control029,control,B,T0,i13,979.8200160754691
sub-control029,control,B,T0,i14,972.8200160754691
sub-control029,control,B,T0,i15,973.8200160754691
sub-control029,control,B,T0,i16,972.8200160754691
sub-control029,control,B,T0,i17,974.8200160754691
sub-control029,control,B,T0,i18,974.8200160754691
sub-control029,control,B,T0,i19,975.8200160754691
sub-control029,control,B,T0,i20,972.8200160754691
sub-test029,test,A,T0,i1,911.5832266987271
sub-test029,test,A,T0,i2,908.5832266987271
sub-test029,test,A,T0,i3,911.5832266987271
sub-test029,test,A,T0,i4,910.5832266987271
sub-test029,test,A,T0,i5,911.5832266987271
sub-test029,test,A,T0,i6,908.5832266987271
sub-test029,test,A,T0,i7,909.5832266987271
sub-test029,test,A,T0,i8,912.5832266987271
sub-test029,test,A,T0,i9,913.5832266987271
sub-test029,test,A,T0,i10,909.5832266987271
sub-test029,test,A,T0,i11,911.5832266987271
sub-test029,test,A,T0,i12,910.5832266987271
sub-test029,test,A,T0,i13,916.5832266987271
sub-test029,test,A,T0,i14,909.5832266987271
sub-test029,test,A,T0,i15,910.5832266987271
sub-test029,test,A,T0,i16,909.5832266987271
sub-test029,test,A,T0,i17,911.5832266987271
sub-test029,test,A,T0,i18,911.5832266987271
sub-test029,test,A,T0,i19,912.5832266987271
sub-test029,test,A,T0,i20,909.5832266987271
sub-test029,test,B,T0,i1,1022.2174607400883
sub-test029,test,B,T0,i2,1019.2174607400883
sub-test029,test,B,T0,i3,1022.2174607400883
sub-test029,test,B,T0,i4,1021.2174607400883
sub-test029,test,B,T0,i5,1022.2174607400883
sub-test029,test,B,T0,i6,1019.2174607400883
sub-test029,test,B,T0,i7,1020.2174607400883
sub-test029,test,B,T0,i8,1023.2174607400883
sub-test029,test,B,T0,i9,1024.2174607400884
sub-test029,test,B,T0,i10,1020.2174607400883
sub-test029,test,B,T0,i11,1022.2174607400883
sub-test029,test,B,T0,i12,1021.2174607400883
sub-test029,test,B,T0,i13,1027.2174607400884
sub-test029,test,B,T0,i14,1020.2174607400883
sub-test029,test,B,T0,i15,1021.2174607400883
sub-test029,test,B,T0,i16,1020.2174607400883
sub-test029,test,B,T0,i17,1022.2174607400883
sub-test029,test,B,T0,i18,1022.2174607400883
sub-test029,test,B,T0,i19,1023.2174607400883
sub-test029,test,B,T0,i20,1020.2174607400883
sub-control029,control,A,T1,i1,797.7084071327889
sub-control029,control,A,T1,i2,794.7084071327889
sub-control029,control,A,T1,i3,797.7084071327889
sub-control029,control,A,T1,i4,796.7084071327889
sub-control029,control,A,T1,i5,797.7084071327889
sub-control029,control,A,T1,i6,794.7084071327889
sub-control029,control,A,T1,i7,795.7084071327889
sub-control029,control,A,T1,i8,798.7084071327889
sub-control029,control,A,T1,i9,799.7084071327889
sub-control029,control,A,T1,i10,795.7084071327889
sub-control029,control,A,T1,i11,797.7084071327889
sub-control029,control,A,T1,i12,796.7084071327889
sub-control029,control,A,T1,i13,802.7084071327889
sub-control029,control,A,T1,i14,795.7084071327889
sub-control029,control,A,T1,i15,796.7084071327889
sub-control029,control,A,T1,i16,795.7084071327889
sub-control029,control,A,T1,i17,797.7084071327889
sub-control029,control,A,T1,i18,797.7084071327889
sub-control029,control,A,T1,i19,798.7084071327889
sub-control029,control,A,T1,i20,795.7084071327889
sub-test029,test,A,T1,i1,837.0416984487117
sub-test029,test,A,T1,i2,834.0416984487117
sub-test029,test,A,T1,i3,837.0416984487117
sub-test029,test,A,T1,i4,836.0416984487117
sub-test029,test,A,T1,i5,837.0416984487117
sub-test029,test,A,T1,i6,834.0416984487117
sub-test029,test,A,T1,i7,835.0416984487117
sub-test029,test,A,T1,i8,838.0416984487117
sub-test029,test,A,T1,i9,839.0416984487117
sub-test029,test,A,T1,i10,835.0416984487117
sub-test029,test,A,T1,i11,837.0416984487117
sub-test029,test,A,T1,i12,836.0416984487117
sub-test029,test,A,T1,i13,842.0416984487117
sub-test029,test,A,T1,i14,835.0416984487117
sub-test029,test,A,T1,i15,836.0416984487117
sub-test029,test,A,T1,i16,835.0416984487117
sub-test029,test,A,T1,i17,837.0416984487117
sub-test029,test,A,T1,i18,837.0416984487117
sub-test029,test,A,T1,i19,838.0416984487117
sub-test029,test,A,T1,i20,835.0416984487117
sub-control029,control,B,T1,i1,914.6133105288736
sub-control029,control,B,T1,i2,911.6133105288736
sub-control029,control,B,T1,i3,914.6133105288736
sub-control029,control,B,T1,i4,913.6133105288736
sub-control029,control,B,T1,i5,914.6133105288736
sub-control029,control,B,T1,i6,911.6133105288736
sub-control029,control,B,T1,i7,912.6133105288736
sub-control029,control,B,T1,i8,915.6133105288736
sub-control029,control,B,T1,i9,916.6133105288736
sub-control029,control,B,T1,i10,912.6133105288736
sub-control029,control,B,T1,i11,914.6133105288736
sub-control029,control,B,T1,i12,913.6133105288736
sub-control029,control,B,T1,i13,919.6133105288736
sub-control029,control,B,T1,i14,912.6133105288736
sub-control029,control,B,T1,i15,913.6133105288736
sub-control029,control,B,T1,i16,912.6133105288736
sub-control029,control,B,T1,i17,914.6133105288736
sub-control029,control,B,T1,i18,914.6133105288736
sub-control029,control,B,T1,i19,915.6133105288736
sub-control029,control,B,T1,i20,912.6133105288736
sub-test029,test,B,T1,i1,824.7875242533424
sub-test029,test,B,T1,i2,821.7875242533424
sub-test029,test,B,T1,i3,824.7875242533424
sub-test029,test,B,T1,i4,823.7875242533424
sub-test029,test,B,T1,i5,824.7875242533424
sub-test029,test,B,T1,i6,821.7875242533424
sub-test029,test,B,T1,i7,822.7875242533424
sub-test029,test,B,T1,i8,825.7875242533424
sub-test029,test,B,T1,i9,826.7875242533424
sub-test029,test,B,T1,i10,822.7875242533424
sub-test029,test,B,T1,i11,824.7875242533424
sub-test029,test,B,T1,i12,823.7875242533424
sub-test029,test,B,T1,i13,829.7875242533424
sub-test029,test,B,T1,i14,822.7875242533424
sub-test029,test,B,T1,i15,823.7875242533424
sub-test029,test,B,T1,i16,822.7875242533424
sub-test029,test,B,T1,i17,824.7875242533424
sub-test029,test,B,T1,i18,824.7875242533424
sub-test029,test,B,T1,i19,825.7875242533424
sub-test029,test,B,T1,i20,822.7875242533424
sub-control030,control,A,T0,i1,883.7626981714616
sub-control030,control,A,T0,i2,880.7626981714616
sub-control030,control,A,T0,i3,883.7626981714616
sub-control030,control,A,T0,i4,882.7626981714616
sub-control030,control,A,T0,i5,883.7626981714616
sub-control030,control,A,T0,i6,880.7626981714616
sub-control030,control,A,T0,i7,881.7626981714616
sub-control030,control,A,T0,i8,884.7626981714616
sub-control030,control,A,T0,i9,885.7626981714616
sub-control030,control,A,T0,i10,881.7626981714616
sub-control030,control,A,T0,i11,883.7626981714616
sub-control030,control,A,T0,i12,882.7626981714616
sub-control030,control,A,T0,i13,888.7626981714616
sub-control030,control,A,T0,i14,881.7626981714616
sub-control030,control,A,T0,i15,882.7626981714616
sub-control030,control,A,T0,i16,881.7626981714616
sub-control030,control,A,T0,i17,883.7626981714616
sub-control030,control,A,T0,i18,883.7626981714616
sub-control030,control,A,T0,i19,884.7626981714616
sub-control030,control,A,T0,i20,881.7626981714616
sub-control030,control,B,T0,i1,968.0104363734163
